          ;       17855;   ;Filtro    ;Inicio                                  ;10012014      ;001526;190.164.95.84  ;OK ;                    ;Inicio de filtrado                                                      
9326136942;       20230;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;005539;190.164.95.84  ;OK ;597026007976        ;Datos validados                                                         
9326136942;       20230;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;005539;190.164.95.84  ;OK ;597026007976        ;Token=e859c3e101a1b4893f7af6a2f3a78766f95f5d7e547becc018743e8d1cd6b67d  
9326136942;       20230;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;005539;190.164.95.84  ;OK ;597026007976        ;Redireccion web                                                         
9326136942;       20230;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;005539;190.164.95.84  ;OK ;597026007976        ;Todo OK                                                                 
          ;       20233;   ;resultado ;Desencriptando                          ;10012014      ;005553;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       20233;   ;resultado ;Validacion                              ;10012014      ;005553;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       20233;   ;resultado ;100000036                               ;10012014      ;005553;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;       20233;   ;resultado ;100000036                               ;10012014      ;005553;200.10.12.55   ;OK ;                    ;http://webpaynew.magento.cl/wakeup/cierre.php                           
9326136942;       20233;   ;transacc  ;9326136942                              ;10012014      ;005553;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
9326136942;       20233;   ;resultado ;logro abrir_conexion                    ;10012014      ;005553;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
9326136942;       20233;   ;transacc  ;9326136942                              ;10012014      ;005553;200.10.12.55   ;OK ;597026007976        ;POST a url http://webpaynew.magento.cl/wakeup/cierre.php                
9326136942;       20233;   ;transacc  ;9326136942                              ;10012014      ;005553;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;       20236;   ;check_mac ;                                        ;10012014      ;005553;72.10.32.53    ;OK ;                    ;Todo OK                                                                 
9326136942;       20233;   ;transacc  ;9326136942                              ;10012014      ;005553;200.10.12.55   ;OK ;597026007976        ;Llego ACK del Comercio                                                  
9326136942;       20233;   ;resultado ;100000036                               ;10012014      ;005553;200.10.12.55   ;OK ;597026007976        ;tienda acepto transaccion                                               
9326136942;       20233;   ;resultado ;100000036                               ;10012014      ;005553;200.10.12.55   ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
9326136942;       20233;   ;resultado ;100000036                               ;10012014      ;005553;200.10.12.55   ;OK ;597026007976        ;Todo OK                                                                 
          ;       20324;   ;Filtro    ;Inicio                                  ;10012014      ;005718;190.164.95.84  ;OK ;                    ;Inicio de filtrado                                                      
          ;       20324;   ;Filtro    ;tbk_param.txt                           ;10012014      ;005718;190.164.95.84  ;OK ;                    ;Archivo parseado                                                        
          ;       20324;   ;Filtro    ;Terminado                               ;10012014      ;005718;190.164.95.84  ;OK ;                    ;Datos Filtrados con exito                                               
          ;       20324;   ;sanitiza  ;inicio                                  ;10012014      ;005718;190.164.95.84  ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       20324;   ;sanitiza  ;Array                                   ;10012014      ;005718;190.164.95.84  ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       20324;   ;sanitiza  ;Fin                                     ;10012014      ;005718;190.164.95.84  ;Ok ;                    ;Sanitizacion exitosa                                                    
9326238855;       20324;   ;pago      ;inicio                                  ;10012014      ;005718;190.164.95.84  ;OK ;597026007976        ;Parseo realizado                                                        
9326238855;       20324;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;005718;190.164.95.84  ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
9326238855;       20324;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;005718;190.164.95.84  ;OK ;597026007976        ;Mac generado                                                            
9326238855;       20324;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;005718;190.164.95.84  ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
9326238855;       20324;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;005718;190.164.95.84  ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
9326238855;       20324;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;005718;190.164.95.84  ;OK ;597026007976        ;Datos listos para ser enviados                                          
9326238855;       20324;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;005718;190.164.95.84  ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
9326238855;       20324;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;005721;190.164.95.84  ;OK ;597026007976        ;Datos validados                                                         
9326238855;       20324;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;005721;190.164.95.84  ;OK ;597026007976        ;Token=e88c948c5c878a430d80395f6ff1634e72beb582f2c8a63a9154c942c464bf5e  
9326238855;       20324;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;005721;190.164.95.84  ;OK ;597026007976        ;Redireccion web                                                         
9326238855;       20324;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;005721;190.164.95.84  ;OK ;597026007976        ;Todo OK                                                                 
          ;       20332;   ;resultado ;Desencriptando                          ;10012014      ;005749;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       20332;   ;resultado ;Validacion                              ;10012014      ;005749;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       20332;   ;resultado ;100000037                               ;10012014      ;005749;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;       20332;   ;resultado ;100000037                               ;10012014      ;005749;200.10.12.55   ;OK ;                    ;http://webpaynew.magento.cl/wakeup/cierre.php                           
9326238855;       20332;   ;transacc  ;9326238855                              ;10012014      ;005749;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
9326238855;       20332;   ;resultado ;logro abrir_conexion                    ;10012014      ;005749;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
9326238855;       20332;   ;transacc  ;9326238855                              ;10012014      ;005749;200.10.12.55   ;OK ;597026007976        ;POST a url http://webpaynew.magento.cl/wakeup/cierre.php                
9326238855;       20332;   ;transacc  ;9326238855                              ;10012014      ;005749;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;       20335;   ;check_mac ;                                        ;10012014      ;005750;72.10.32.53    ;OK ;                    ;Todo OK                                                                 
9326238855;       20332;   ;transacc  ;9326238855                              ;10012014      ;005750;200.10.12.55   ;OK ;597026007976        ;Llego ACK del Comercio                                                  
9326238855;       20332;   ;resultado ;100000037                               ;10012014      ;005750;200.10.12.55   ;OK ;597026007976        ;tienda acepto transaccion                                               
9326238855;       20332;   ;resultado ;100000037                               ;10012014      ;005750;200.10.12.55   ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
9326238855;       20332;   ;resultado ;100000037                               ;10012014      ;005750;200.10.12.55   ;OK ;597026007976        ;Todo OK                                                                 
