          ;       16187;   ;Filtro    ;Inicio                                  ;26012014      ;001412;190.20.208.130 ;OK ;                    ;Inicio de filtrado                                                      
714647435 ;       24504;   ;resultado ;logro abrir_conexion                    ;26012014      ;023742;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
714647435 ;       24504;   ;transacc  ;714647435                               ;26012014      ;023742;200.10.12.55   ;OK ;597026007976        ;POST a url http://webpaynew.magento.cl/wakeup/cierre.php                
714647435 ;       24504;   ;transacc  ;714647435                               ;26012014      ;023742;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;       24507;   ;check_mac ;                                        ;26012014      ;023743;72.10.32.53    ;OK ;                    ;Todo OK                                                                 
714647435 ;       24504;   ;transacc  ;714647435                               ;26012014      ;023743;200.10.12.55   ;OK ;597026007976        ;Llego ACK del Comercio                                                  
714647435 ;       24504;   ;resultado ;100000061                               ;26012014      ;023743;200.10.12.55   ;OK ;597026007976        ;tienda acepto transaccion                                               
714647435 ;       24504;   ;resultado ;100000061                               ;26012014      ;023743;200.10.12.55   ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
714647435 ;       24504;   ;resultado ;100000061                               ;26012014      ;023743;200.10.12.55   ;OK ;597026007976        ;Todo OK                                                                 
          ;        1273;   ;Filtro    ;Inicio                                  ;26012014      ;024849;190.20.208.130 ;OK ;                    ;Inicio de filtrado                                                      
          ;        1273;   ;Filtro    ;tbk_param.txt                           ;26012014      ;024849;190.20.208.130 ;OK ;                    ;Archivo parseado                                                        
          ;        1273;   ;Filtro    ;Terminado                               ;26012014      ;024849;190.20.208.130 ;OK ;                    ;Datos Filtrados con exito                                               
          ;        1273;   ;sanitiza  ;inicio                                  ;26012014      ;024849;190.20.208.130 ;OK ;                    ;Entrando a sanitizacion                                                 
          ;        1273;   ;sanitiza  ;Array                                   ;26012014      ;024849;190.20.208.130 ;OK ;                    ;Arreglo de parametros OK.                                               
          ;        1273;   ;sanitiza  ;Fin                                     ;26012014      ;024849;190.20.208.130 ;Ok ;                    ;Sanitizacion exitosa                                                    
0715329060;        1273;   ;pago      ;inicio                                  ;26012014      ;024849;190.20.208.130 ;OK ;597026007976        ;Parseo realizado                                                        
0715329060;        1273;   ;pago      ;https://certificacion.webpay.cl         ;26012014      ;024849;190.20.208.130 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
0715329060;        1273;   ;pago      ;https://certificacion.webpay.cl         ;26012014      ;024849;190.20.208.130 ;OK ;597026007976        ;Mac generado                                                            
0715329060;        1273;   ;pago      ;https://certificacion.webpay.cl         ;26012014      ;024849;190.20.208.130 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
0715329060;        1273;   ;pago      ;https://certificacion.webpay.cl         ;26012014      ;024849;190.20.208.130 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
0715329060;        1273;   ;pago      ;https://certificacion.webpay.cl         ;26012014      ;024849;190.20.208.130 ;OK ;597026007976        ;Datos listos para ser enviados                                          
0715329060;        1273;   ;pago      ;https://certificacion.webpay.cl         ;26012014      ;024849;190.20.208.130 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
0715329060;        1273;   ;pago      ;https://certificacion.webpay.cl         ;26012014      ;024851;190.20.208.130 ;OK ;597026007976        ;Datos validados                                                         
0715329060;        1273;   ;pago      ;https://certificacion.webpay.cl         ;26012014      ;024851;190.20.208.130 ;OK ;597026007976        ;Token=e93015fc8e7f63d044ec3c4aa31214b8b0b0eab00b0acf53f81e5039b181860f  
0715329060;        1273;   ;pago      ;https://certificacion.webpay.cl         ;26012014      ;024851;190.20.208.130 ;OK ;597026007976        ;Redireccion web                                                         
0715329060;        1273;   ;pago      ;https://certificacion.webpay.cl         ;26012014      ;024851;190.20.208.130 ;OK ;597026007976        ;Todo OK                                                                 
          ;        1379;   ;resultado ;Desencriptando                          ;26012014      ;024909;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;        1379;   ;resultado ;Validacion                              ;26012014      ;024909;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;        1379;   ;resultado ;100000062                               ;26012014      ;024909;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;        1379;   ;resultado ;100000062                               ;26012014      ;024909;200.10.12.55   ;OK ;                    ;http://webpaynew.magento.cl/wakeup/cierre.php                           
715329060 ;        1379;   ;transacc  ;715329060                               ;26012014      ;024909;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
715329060 ;        1379;   ;resultado ;logro abrir_conexion                    ;26012014      ;024909;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
715329060 ;        1379;   ;transacc  ;715329060                               ;26012014      ;024909;200.10.12.55   ;OK ;597026007976        ;POST a url http://webpaynew.magento.cl/wakeup/cierre.php                
715329060 ;        1379;   ;transacc  ;715329060                               ;26012014      ;024909;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;        1384;   ;check_mac ;                                        ;26012014      ;024909;72.10.32.53    ;OK ;                    ;Todo OK                                                                 
715329060 ;        1379;   ;transacc  ;715329060                               ;26012014      ;024910;200.10.12.55   ;OK ;597026007976        ;Llego ACK del Comercio                                                  
715329060 ;        1379;   ;resultado ;100000062                               ;26012014      ;024910;200.10.12.55   ;OK ;597026007976        ;tienda acepto transaccion                                               
715329060 ;        1379;   ;resultado ;100000062                               ;26012014      ;024910;200.10.12.55   ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
715329060 ;        1379;   ;resultado ;100000062                               ;26012014      ;024910;200.10.12.55   ;OK ;597026007976        ;Todo OK                                                                 
          ;        7881;   ;Filtro    ;Inicio                                  ;26012014      ;025546;190.20.208.130 ;OK ;                    ;Inicio de filtrado                                                      
          ;        7881;   ;Filtro    ;tbk_param.txt                           ;26012014      ;025546;190.20.208.130 ;OK ;                    ;Archivo parseado                                                        
          ;        7881;   ;Filtro    ;Terminado                               ;26012014      ;025546;190.20.208.130 ;OK ;                    ;Datos Filtrados con exito                                               
          ;        7881;   ;sanitiza  ;inicio                                  ;26012014      ;025546;190.20.208.130 ;OK ;                    ;Entrando a sanitizacion                                                 
          ;        7881;   ;sanitiza  ;Array                                   ;26012014      ;025546;190.20.208.130 ;OK ;                    ;Arreglo de parametros OK.                                               
          ;        7881;   ;sanitiza  ;Fin                                     ;26012014      ;025546;190.20.208.130 ;Ok ;                    ;Sanitizacion exitosa                                                    
0715746567;        7881;   ;pago      ;inicio                                  ;26012014      ;025546;190.20.208.130 ;OK ;597026007976        ;Parseo realizado                                                        
0715746567;        7881;   ;pago      ;https://certificacion.webpay.cl         ;26012014      ;025546;190.20.208.130 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
0715746567;        7881;   ;pago      ;https://certificacion.webpay.cl         ;26012014      ;025546;190.20.208.130 ;OK ;597026007976        ;Mac generado                                                            
0715746567;        7881;   ;pago      ;https://certificacion.webpay.cl         ;26012014      ;025546;190.20.208.130 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
0715746567;        7881;   ;pago      ;https://certificacion.webpay.cl         ;26012014      ;025546;190.20.208.130 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
0715746567;        7881;   ;pago      ;https://certificacion.webpay.cl         ;26012014      ;025546;190.20.208.130 ;OK ;597026007976        ;Datos listos para ser enviados                                          
0715746567;        7881;   ;pago      ;https://certificacion.webpay.cl         ;26012014      ;025546;190.20.208.130 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
0715746567;        7881;   ;pago      ;https://certificacion.webpay.cl         ;26012014      ;025548;190.20.208.130 ;OK ;597026007976        ;Datos validados                                                         
0715746567;        7881;   ;pago      ;https://certificacion.webpay.cl         ;26012014      ;025548;190.20.208.130 ;OK ;597026007976        ;Token=e49423fb46e25e656b7e03eb3703ae76a114a6bd9e8da7003c9637834f4d448f  
0715746567;        7881;   ;pago      ;https://certificacion.webpay.cl         ;26012014      ;025548;190.20.208.130 ;OK ;597026007976        ;Redireccion web                                                         
0715746567;        7881;   ;pago      ;https://certificacion.webpay.cl         ;26012014      ;025548;190.20.208.130 ;OK ;597026007976        ;Todo OK                                                                 
          ;        8122;   ;resultado ;Desencriptando                          ;26012014      ;025614;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;        8122;   ;resultado ;Validacion                              ;26012014      ;025614;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;        8122;   ;resultado ;100000063                               ;26012014      ;025614;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;        8122;   ;resultado ;100000063                               ;26012014      ;025614;200.10.12.55   ;OK ;                    ;http://webpaynew.magento.cl/wakeup/cierre.php                           
715746567 ;        8122;   ;transacc  ;715746567                               ;26012014      ;025614;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
715746567 ;        8122;   ;resultado ;logro abrir_conexion                    ;26012014      ;025614;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
715746567 ;        8122;   ;transacc  ;715746567                               ;26012014      ;025614;200.10.12.55   ;OK ;597026007976        ;POST a url http://webpaynew.magento.cl/wakeup/cierre.php                
715746567 ;        8122;   ;transacc  ;715746567                               ;26012014      ;025614;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;        8127;   ;check_mac ;                                        ;26012014      ;025614;72.10.32.53    ;OK ;                    ;Todo OK                                                                 
715746567 ;        8122;   ;transacc  ;715746567                               ;26012014      ;025614;200.10.12.55   ;OK ;597026007976        ;Llego ACK del Comercio                                                  
715746567 ;        8122;   ;resultado ;100000063                               ;26012014      ;025614;200.10.12.55   ;OK ;597026007976        ;tienda acepto transaccion                                               
715746567 ;        8122;   ;resultado ;100000063                               ;26012014      ;025614;200.10.12.55   ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
715746567 ;        8122;   ;resultado ;100000063                               ;26012014      ;025614;200.10.12.55   ;OK ;597026007976        ;Todo OK                                                                 
          ;       11921;   ;Filtro    ;Inicio                                  ;26012014      ;025953;190.20.208.130 ;OK ;                    ;Inicio de filtrado                                                      
          ;       11921;   ;Filtro    ;tbk_param.txt                           ;26012014      ;025953;190.20.208.130 ;OK ;                    ;Archivo parseado                                                        
          ;       11921;   ;Filtro    ;Terminado                               ;26012014      ;025953;190.20.208.130 ;OK ;                    ;Datos Filtrados con exito                                               
          ;       11921;   ;sanitiza  ;inicio                                  ;26012014      ;025953;190.20.208.130 ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       11921;   ;sanitiza  ;Array                                   ;26012014      ;025953;190.20.208.130 ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       11921;   ;sanitiza  ;Fin                                     ;26012014      ;025953;190.20.208.130 ;Ok ;                    ;Sanitizacion exitosa                                                    
0715993539;       11921;   ;pago      ;inicio                                  ;26012014      ;025953;190.20.208.130 ;OK ;597026007976        ;Parseo realizado                                                        
0715993539;       11921;   ;pago      ;https://certificacion.webpay.cl         ;26012014      ;025953;190.20.208.130 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
0715993539;       11921;   ;pago      ;https://certificacion.webpay.cl         ;26012014      ;025953;190.20.208.130 ;OK ;597026007976        ;Mac generado                                                            
0715993539;       11921;   ;pago      ;https://certificacion.webpay.cl         ;26012014      ;025953;190.20.208.130 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
0715993539;       11921;   ;pago      ;https://certificacion.webpay.cl         ;26012014      ;025953;190.20.208.130 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
0715993539;       11921;   ;pago      ;https://certificacion.webpay.cl         ;26012014      ;025953;190.20.208.130 ;OK ;597026007976        ;Datos listos para ser enviados                                          
0715993539;       11921;   ;pago      ;https://certificacion.webpay.cl         ;26012014      ;025953;190.20.208.130 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
0715993539;       11921;   ;pago      ;https://certificacion.webpay.cl         ;26012014      ;025955;190.20.208.130 ;OK ;597026007976        ;Datos validados                                                         
0715993539;       11921;   ;pago      ;https://certificacion.webpay.cl         ;26012014      ;025955;190.20.208.130 ;OK ;597026007976        ;Token=ef77bacf53a3bf35ea63ef3103a157efbc587d418190502504cd86ff86a68e1b  
0715993539;       11921;   ;pago      ;https://certificacion.webpay.cl         ;26012014      ;025955;190.20.208.130 ;OK ;597026007976        ;Redireccion web                                                         
0715993539;       11921;   ;pago      ;https://certificacion.webpay.cl         ;26012014      ;025955;190.20.208.130 ;OK ;597026007976        ;Todo OK                                                                 
          ;       12092;   ;resultado ;Desencriptando                          ;26012014      ;030017;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       12092;   ;resultado ;Validacion                              ;26012014      ;030017;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       12092;   ;resultado ;100000064                               ;26012014      ;030017;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;       12092;   ;resultado ;100000064                               ;26012014      ;030017;200.10.12.55   ;OK ;                    ;http://webpaynew.magento.cl/wakeup/cierre.php                           
715993539 ;       12092;   ;transacc  ;715993539                               ;26012014      ;030017;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
715993539 ;       12092;   ;resultado ;logro abrir_conexion                    ;26012014      ;030017;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
715993539 ;       12092;   ;transacc  ;715993539                               ;26012014      ;030017;200.10.12.55   ;OK ;597026007976        ;POST a url http://webpaynew.magento.cl/wakeup/cierre.php                
715993539 ;       12092;   ;transacc  ;715993539                               ;26012014      ;030017;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;       12097;   ;check_mac ;                                        ;26012014      ;030017;72.10.32.53    ;OK ;                    ;Todo OK                                                                 
715993539 ;       12092;   ;transacc  ;715993539                               ;26012014      ;030017;200.10.12.55   ;OK ;597026007976        ;Llego ACK del Comercio                                                  
715993539 ;       12092;   ;resultado ;100000064                               ;26012014      ;030017;200.10.12.55   ;OK ;597026007976        ;tienda acepto transaccion                                               
715993539 ;       12092;   ;resultado ;100000064                               ;26012014      ;030017;200.10.12.55   ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
715993539 ;       12092;   ;resultado ;100000064                               ;26012014      ;030017;200.10.12.55   ;OK ;597026007976        ;Todo OK                                                                 
